id,"machine_name","datetime",isrunning
1034,"2x2 brick mould","2018-01-04 08:20:00",0
1035,"3x2 brick mould","2018-01-04 08:20:00",0
1036,"3x2 brick mould","2018-01-04 08:25:00",1
1037,"2x2 brick mould","2018-01-04 08:30:00",1
1038,"4x2 brick mould","2018-01-04 08:40:00",0
1039,"4x2 brick mould","2018-01-04 08:45:00",1
1040,"4x2 brick mould","2018-01-04 08:55:00",0
1041,"2x2 brick mould","2018-01-04 08:55:00",0
1042,"4x2 brick mould","2018-01-04 09:00:00",1
1043,"2x2 brick mould","2018-01-04 09:00:00",1
1044,"2x2 brick mould","2018-01-04 09:05:00",0
1045,"2x2 brick mould","2018-01-04 09:10:00",1
1046,"4x2 brick mould","2018-01-04 09:20:00",0
1047,"2x2 brick mould","2018-01-04 09:20:00",0
1048,"4x2 brick mould","2018-01-04 09:25:00",1
1049,"3x2 brick mould","2018-01-04 09:25:00",0
1050,"2x2 brick mould","2018-01-04 09:30:00",1
1051,"3x2 brick mould","2018-01-04 09:30:00",1
1052,"4x2 brick mould","2018-01-04 09:35:00",0
1053,"4x2 brick mould","2018-01-04 09:40:00",1
1054,"3x2 brick mould","2018-01-04 09:45:00",0
1055,"3x2 brick mould","2018-01-04 09:50:00",1
1056,"4x2 brick mould","2018-01-04 09:55:00",0
1057,"4x2 brick mould","2018-01-04 10:00:00",1
1058,"2x2 brick mould","2018-01-04 10:00:00",0
1059,"4x2 brick mould","2018-01-04 10:05:00",0
1060,"2x2 brick mould","2018-01-04 10:05:00",1
1061,"4x2 brick mould","2018-01-04 10:10:00",1
1062,"3x2 brick mould","2018-01-04 10:20:00",0
1063,"4x2 brick mould","2018-01-04 10:25:00",0
1064,"3x2 brick mould","2018-01-04 10:25:00",1
1065,"4x2 brick mould","2018-01-04 10:30:00",1
1066,"2x2 brick mould","2018-01-04 10:35:00",0
1067,"2x2 brick mould","2018-01-04 10:40:00",1
1068,"3x2 brick mould","2018-01-04 10:40:00",0
1069,"4x2 brick mould","2018-01-04 10:45:00",0
1070,"2x2 brick mould","2018-01-04 10:45:00",0
1071,"3x2 brick mould","2018-01-04 10:45:00",1
1072,"4x2 brick mould","2018-01-04 10:50:00",1
1073,"2x2 brick mould","2018-01-04 10:50:00",1
1074,"4x2 brick mould","2018-01-04 11:10:00",0
1075,"2x2 brick mould","2018-01-04 11:10:00",0
1076,"4x2 brick mould","2018-01-04 11:15:00",1
1077,"2x2 brick mould","2018-01-04 11:20:00",1
1078,"4x2 brick mould","2018-01-04 11:35:00",0
1079,"4x2 brick mould","2018-01-04 11:40:00",1
1080,"2x2 brick mould","2018-01-04 11:40:00",0
1081,"2x2 brick mould","2018-01-04 11:50:00",1
1082,"4x2 brick mould","2018-01-04 12:05:00",0
1083,"2x2 brick mould","2018-01-04 12:05:00",0
1084,"2x2 brick mould","2018-01-04 12:10:00",1
1085,"4x2 brick mould","2018-01-04 12:15:00",1
1086,"2x2 brick mould","2018-01-04 12:20:00",0
1087,"2x2 brick mould","2018-01-04 12:25:00",1
1088,"3x2 brick mould","2018-01-04 12:25:00",0
1089,"4x2 brick mould","2018-01-04 12:30:00",0
1090,"3x2 brick mould","2018-01-04 12:30:00",1
1091,"4x2 brick mould","2018-01-04 12:35:00",1
1092,"4x2 brick mould","2018-01-04 12:45:00",0
1093,"4x2 brick mould","2018-01-04 12:50:00",1
1094,"3x2 brick mould","2018-01-04 12:55:00",0
1095,"2x2 brick mould","2018-01-04 13:00:00",0
1096,"3x2 brick mould","2018-01-04 13:00:00",1
1097,"2x2 brick mould","2018-01-04 13:05:00",1
1098,"4x2 brick mould","2018-01-04 13:10:00",0
1099,"4x2 brick mould","2018-01-04 13:15:00",1
1100,"2x2 brick mould","2018-01-04 13:20:00",0
1101,"4x2 brick mould","2018-01-04 13:30:00",0
1102,"2x2 brick mould","2018-01-04 13:30:00",1
1103,"4x2 brick mould","2018-01-04 13:35:00",1
1104,"4x2 brick mould","2018-01-04 13:40:00",0
1105,"2x2 brick mould","2018-01-04 13:40:00",0
1106,"3x2 brick mould","2018-01-04 13:40:00",0
1107,"4x2 brick mould","2018-01-04 13:45:00",1
1108,"2x2 brick mould","2018-01-04 13:45:00",1
1109,"3x2 brick mould","2018-01-04 13:45:00",1
1110,"4x2 brick mould","2018-01-04 14:00:00",0
1111,"4x2 brick mould","2018-01-04 14:05:00",1
1112,"3x2 brick mould","2018-01-04 14:15:00",0
1113,"2x2 brick mould","2018-01-04 14:20:00",0
1114,"3x2 brick mould","2018-01-04 14:20:00",1
1115,"2x2 brick mould","2018-01-04 14:25:00",1
1116,"3x2 brick mould","2018-01-04 14:25:00",0
1117,"4x2 brick mould","2018-01-04 14:30:00",0
1118,"3x2 brick mould","2018-01-04 14:30:00",1
1119,"4x2 brick mould","2018-01-04 14:35:00",1
1120,"3x2 brick mould","2018-01-04 14:35:00",0
1121,"3x2 brick mould","2018-01-04 14:40:00",1
1122,"3x2 brick mould","2018-01-04 14:45:00",0
1123,"3x2 brick mould","2018-01-04 14:50:00",1
1124,"3x2 brick mould","2018-01-04 15:00:00",0
1125,"3x2 brick mould","2018-01-04 15:05:00",1
1126,"4x2 brick mould","2018-01-04 15:15:00",0
1127,"2x2 brick mould","2018-01-04 15:15:00",0
1128,"4x2 brick mould","2018-01-04 15:20:00",1
1129,"3x2 brick mould","2018-01-04 15:20:00",0
1130,"4x2 brick mould","2018-01-04 15:25:00",0
1131,"2x2 brick mould","2018-01-04 15:25:00",1
1132,"3x2 brick mould","2018-01-04 15:25:00",1
1133,"4x2 brick mould","2018-01-04 15:35:00",1
1134,"2x2 brick mould","2018-01-04 15:35:00",0
1135,"4x2 brick mould","2018-01-04 15:40:00",0
1136,"2x2 brick mould","2018-01-04 15:40:00",1
1137,"4x2 brick mould","2018-01-04 15:45:00",1
1138,"3x2 brick mould","2018-01-04 15:50:00",0
1139,"3x2 brick mould","2018-01-04 16:05:00",1
1140,"4x2 brick mould","2018-01-04 16:10:00",0
1141,"2x2 brick mould","2018-01-04 16:10:00",0
1142,"2x2 brick mould","2018-01-04 16:15:00",1
1143,"3x2 brick mould","2018-01-04 16:15:00",0
1144,"3x2 brick mould","2018-01-04 16:20:00",1
1145,"4x2 brick mould","2018-01-04 16:25:00",1
1146,"2x2 brick mould","2018-01-04 16:25:00",0
1147,"2x2 brick mould","2018-01-04 16:35:00",1
1148,"2x2 brick mould","2018-01-04 16:40:00",0
1149,"2x2 brick mould","2018-01-04 16:45:00",1
1150,"3x2 brick mould","2018-01-04 17:00:00",0
1151,"3x2 brick mould","2018-01-04 17:05:00",1
1152,"4x2 brick mould","2018-01-04 17:10:00",0
1153,"2x2 brick mould","2018-01-04 17:10:00",0
1154,"3x2 brick mould","2018-01-04 17:10:00",0
1155,"4x2 brick mould","2018-01-04 17:15:00",1
1156,"2x2 brick mould","2018-01-04 17:15:00",1
1157,"3x2 brick mould","2018-01-04 17:15:00",1
1158,"4x2 brick mould","2018-01-04 17:25:00",0
1159,"2x2 brick mould","2018-01-04 17:25:00",0
1160,"4x2 brick mould","2018-01-04 17:30:00",1
1161,"2x2 brick mould","2018-01-04 17:30:00",1
1162,"4x2 brick mould","2018-01-04 17:40:00",0
1163,"2x2 brick mould","2018-01-04 17:40:00",0
1164,"3x2 brick mould","2018-01-04 17:40:00",0
1165,"2x2 brick mould","2018-01-04 17:45:00",1
1166,"3x2 brick mould","2018-01-04 17:45:00",1
1167,"4x2 brick mould","2018-01-04 17:50:00",1
1168,"4x2 brick mould","2018-01-04 18:15:00",0
1169,"2x2 brick mould","2018-01-04 18:15:00",0
1170,"3x2 brick mould","2018-01-04 18:15:00",0
1171,"4x2 brick mould","2018-01-04 18:20:00",1
1172,"2x2 brick mould","2018-01-04 18:20:00",1
1173,"3x2 brick mould","2018-01-04 18:20:00",1
1174,"4x2 brick mould","2018-01-04 18:35:00",0
1175,"2x2 brick mould","2018-01-04 18:35:00",0
1176,"4x2 brick mould","2018-01-04 18:40:00",1
1177,"4x2 brick mould","2018-01-04 18:45:00",0
1178,"2x2 brick mould","2018-01-04 18:45:00",1
1179,"4x2 brick mould","2018-01-04 19:00:00",1
1180,"4x2 brick mould","2018-01-04 19:05:00",0
1181,"4x2 brick mould","2018-01-04 19:15:00",1
1182,"4x2 brick mould","2018-01-04 19:25:00",0
1183,"2x2 brick mould","2018-01-04 19:25:00",0
1184,"3x2 brick mould","2018-01-04 19:25:00",0
1185,"3x2 brick mould","2018-01-04 19:30:00",1
1186,"4x2 brick mould","2018-01-04 19:35:00",1
1187,"2x2 brick mould","2018-01-04 19:35:00",1
1188,"2x2 brick mould","2018-01-04 19:40:00",0
1189,"3x2 brick mould","2018-01-04 19:40:00",0
1190,"2x2 brick mould","2018-01-04 19:45:00",1
1191,"3x2 brick mould","2018-01-04 19:55:00",1
1192,"4x2 brick mould","2018-01-04 20:00:00",0
1193,"2x2 brick mould","2018-01-04 20:00:00",0
1194,"2x2 brick mould","2018-01-04 20:05:00",1
1195,"4x2 brick mould","2018-01-04 20:10:00",1
1196,"2x2 brick mould","2018-01-04 20:20:00",0
1197,"4x2 brick mould","2018-01-04 20:25:00",0
1198,"4x2 brick mould","2018-01-04 20:30:00",1
1199,"3x2 brick mould","2018-01-04 20:30:00",0
1200,"3x2 brick mould","2018-01-04 20:35:00",1
1201,"2x2 brick mould","2018-01-04 20:40:00",1
1202,"3x2 brick mould","2018-01-04 21:00:00",0
1203,"3x2 brick mould","2018-01-04 21:05:00",1
1204,"3x2 brick mould","2018-01-04 21:10:00",0
1205,"4x2 brick mould","2018-01-04 21:15:00",0
1206,"2x2 brick mould","2018-01-04 21:15:00",0
1207,"3x2 brick mould","2018-01-04 21:15:00",1
1208,"4x2 brick mould","2018-01-04 21:20:00",1
1209,"2x2 brick mould","2018-01-04 21:20:00",1
1210,"3x2 brick mould","2018-01-04 21:40:00",0
1211,"4x2 brick mould","2018-01-04 21:45:00",0
1212,"2x2 brick mould","2018-01-04 21:45:00",0
1213,"3x2 brick mould","2018-01-04 21:45:00",1
1214,"4x2 brick mould","2018-01-04 21:50:00",1
1215,"2x2 brick mould","2018-01-04 21:50:00",1
1216,"3x2 brick mould","2018-01-04 22:00:00",0
1217,"3x2 brick mould","2018-01-04 22:05:00",1
1218,"4x2 brick mould","2018-01-04 22:15:00",0
1219,"2x2 brick mould","2018-01-04 22:15:00",0
1220,"4x2 brick mould","2018-01-04 22:20:00",1
1221,"2x2 brick mould","2018-01-04 22:20:00",1
1222,"3x2 brick mould","2018-01-04 22:20:00",0
1223,"3x2 brick mould","2018-01-04 22:25:00",1
1224,"4x2 brick mould","2018-01-04 22:35:00",0
1225,"4x2 brick mould","2018-01-04 22:40:00",1
1226,"4x2 brick mould","2018-01-04 22:50:00",0
1227,"2x2 brick mould","2018-01-04 22:55:00",0
1228,"3x2 brick mould","2018-01-04 22:55:00",0
1229,"4x2 brick mould","2018-01-04 23:00:00",1
1230,"2x2 brick mould","2018-01-04 23:00:00",1
1231,"3x2 brick mould","2018-01-04 23:00:00",1
1232,"4x2 brick mould","2018-01-04 23:10:00",0
1233,"4x2 brick mould","2018-01-04 23:20:00",1
1234,"2x2 brick mould","2018-01-04 23:20:00",0
1235,"3x2 brick mould","2018-01-04 23:20:00",0
1236,"4x2 brick mould","2018-01-04 23:25:00",0
1237,"4x2 brick mould","2018-01-04 23:30:00",1
1238,"3x2 brick mould","2018-01-04 23:30:00",1
1239,"2x2 brick mould","2018-01-04 23:35:00",1
1240,"3x2 brick mould","2018-01-04 23:45:00",0
1241,"3x2 brick mould","2018-01-04 23:50:00",1
1242,"3x2 brick mould","2018-01-05 00:05:00",0
1243,"3x2 brick mould","2018-01-05 00:10:00",1
1244,"4x2 brick mould","2018-01-05 00:15:00",0
1245,"2x2 brick mould","2018-01-05 00:15:00",0
1246,"2x2 brick mould","2018-01-05 00:20:00",1
1247,"4x2 brick mould","2018-01-05 00:25:00",1
1248,"4x2 brick mould","2018-01-05 00:30:00",0
1249,"2x2 brick mould","2018-01-05 00:30:00",0
1250,"4x2 brick mould","2018-01-05 00:35:00",1
1251,"2x2 brick mould","2018-01-05 00:35:00",1
1252,"3x2 brick mould","2018-01-05 00:40:00",0
1253,"3x2 brick mould","2018-01-05 00:45:00",1
1254,"4x2 brick mould","2018-01-05 00:55:00",0
1255,"3x2 brick mould","2018-01-05 00:55:00",0
1256,"4x2 brick mould","2018-01-05 01:00:00",1
1257,"3x2 brick mould","2018-01-05 01:00:00",1
1258,"3x2 brick mould","2018-01-05 01:10:00",0
1259,"3x2 brick mould","2018-01-05 01:15:00",1
1260,"4x2 brick mould","2018-01-05 01:20:00",0
1261,"2x2 brick mould","2018-01-05 01:20:00",0
1262,"4x2 brick mould","2018-01-05 01:25:00",1
1263,"2x2 brick mould","2018-01-05 01:25:00",1
1264,"3x2 brick mould","2018-01-05 01:25:00",0
1265,"4x2 brick mould","2018-01-05 01:30:00",0
1266,"4x2 brick mould","2018-01-05 01:35:00",1
1267,"3x2 brick mould","2018-01-05 01:35:00",1
1268,"3x2 brick mould","2018-01-05 01:45:00",0
1269,"4x2 brick mould","2018-01-05 01:50:00",0
1270,"2x2 brick mould","2018-01-05 01:50:00",0
1271,"2x2 brick mould","2018-01-05 01:55:00",1
1272,"3x2 brick mould","2018-01-05 01:55:00",1
1273,"4x2 brick mould","2018-01-05 02:05:00",1
1274,"3x2 brick mould","2018-01-05 02:05:00",0
1275,"3x2 brick mould","2018-01-05 02:10:00",1
1276,"4x2 brick mould","2018-01-05 02:15:00",0
1277,"3x2 brick mould","2018-01-05 02:15:00",0
1278,"4x2 brick mould","2018-01-05 02:20:00",1
1279,"2x2 brick mould","2018-01-05 02:25:00",0
1280,"3x2 brick mould","2018-01-05 02:25:00",1
1281,"2x2 brick mould","2018-01-05 02:30:00",1
1282,"4x2 brick mould","2018-01-05 02:40:00",0
1283,"3x2 brick mould","2018-01-05 02:40:00",0
1284,"4x2 brick mould","2018-01-05 02:45:00",1
1285,"3x2 brick mould","2018-01-05 02:45:00",1
1286,"4x2 brick mould","2018-01-05 02:55:00",0
1287,"2x2 brick mould","2018-01-05 02:55:00",0
1288,"4x2 brick mould","2018-01-05 03:00:00",1
1289,"2x2 brick mould","2018-01-05 03:05:00",1
1290,"3x2 brick mould","2018-01-05 03:05:00",0
1291,"4x2 brick mould","2018-01-05 03:20:00",0
1292,"2x2 brick mould","2018-01-05 03:20:00",0
1293,"3x2 brick mould","2018-01-05 03:20:00",1
1294,"4x2 brick mould","2018-01-05 03:25:00",1
1295,"2x2 brick mould","2018-01-05 03:25:00",1
1296,"3x2 brick mould","2018-01-05 03:30:00",0
1297,"3x2 brick mould","2018-01-05 03:35:00",1
1298,"4x2 brick mould","2018-01-05 03:40:00",0
1299,"4x2 brick mould","2018-01-05 03:45:00",1
1300,"3x2 brick mould","2018-01-05 03:45:00",0
1301,"3x2 brick mould","2018-01-05 03:50:00",1
1302,"4x2 brick mould","2018-01-05 03:55:00",0
1303,"2x2 brick mould","2018-01-05 03:55:00",0
1304,"4x2 brick mould","2018-01-05 04:00:00",1
1305,"2x2 brick mould","2018-01-05 04:00:00",1
1306,"3x2 brick mould","2018-01-05 04:00:00",0
1307,"2x2 brick mould","2018-01-05 04:05:00",0
1308,"3x2 brick mould","2018-01-05 04:05:00",1
1309,"2x2 brick mould","2018-01-05 04:10:00",1
1310,"2x2 brick mould","2018-01-05 04:20:00",0
1311,"4x2 brick mould","2018-01-05 04:25:00",0
1312,"2x2 brick mould","2018-01-05 04:25:00",1
1313,"4x2 brick mould","2018-01-05 04:30:00",1
1314,"2x2 brick mould","2018-01-05 04:45:00",0
1315,"2x2 brick mould","2018-01-05 04:55:00",1
1316,"4x2 brick mould","2018-01-05 05:00:00",0
1317,"2x2 brick mould","2018-01-05 05:00:00",0
1318,"3x2 brick mould","2018-01-05 05:00:00",0
1319,"4x2 brick mould","2018-01-05 05:05:00",1
1320,"2x2 brick mould","2018-01-05 05:10:00",1
1321,"3x2 brick mould","2018-01-05 05:10:00",1
1322,"2x2 brick mould","2018-01-05 05:20:00",0
1323,"2x2 brick mould","2018-01-05 05:25:00",1
1324,"3x2 brick mould","2018-01-05 05:25:00",0
1325,"4x2 brick mould","2018-01-05 05:30:00",0
1326,"4x2 brick mould","2018-01-05 05:35:00",1
1327,"3x2 brick mould","2018-01-05 05:35:00",1
1328,"3x2 brick mould","2018-01-05 05:40:00",0
1329,"3x2 brick mould","2018-01-05 05:45:00",1
1330,"4x2 brick mould","2018-01-05 05:55:00",0
1331,"4x2 brick mould","2018-01-05 06:00:00",1
1332,"3x2 brick mould","2018-01-05 06:00:00",0
1333,"4x2 brick mould","2018-01-05 06:05:00",0
1334,"4x2 brick mould","2018-01-05 06:10:00",1
1335,"3x2 brick mould","2018-01-05 06:10:00",1
1336,"4x2 brick mould","2018-01-05 06:15:00",0
1337,"4x2 brick mould","2018-01-05 06:20:00",1
1338,"2x2 brick mould","2018-01-05 06:25:00",0
1339,"2x2 brick mould","2018-01-05 06:30:00",1
1340,"4x2 brick mould","2018-01-05 06:40:00",0
1341,"2x2 brick mould","2018-01-05 06:40:00",0
1342,"3x2 brick mould","2018-01-05 06:40:00",0
1343,"4x2 brick mould","2018-01-05 06:45:00",1
1344,"2x2 brick mould","2018-01-05 06:45:00",1
1345,"3x2 brick mould","2018-01-05 06:45:00",1
1346,"3x2 brick mould","2018-01-05 06:50:00",0
1347,"3x2 brick mould","2018-01-05 06:55:00",1
1348,"2x2 brick mould","2018-01-05 07:00:00",0
1349,"3x2 brick mould","2018-01-05 07:00:00",0
1350,"2x2 brick mould","2018-01-05 07:05:00",1
1351,"3x2 brick mould","2018-01-05 07:05:00",1
1352,"2x2 brick mould","2018-01-05 07:10:00",0
1353,"3x2 brick mould","2018-01-05 07:10:00",0
1354,"2x2 brick mould","2018-01-05 07:15:00",1
1355,"3x2 brick mould","2018-01-05 07:15:00",1
1356,"4x2 brick mould","2018-01-05 07:25:00",0
1357,"4x2 brick mould","2018-01-05 07:30:00",1
1358,"3x2 brick mould","2018-01-05 07:35:00",0
1359,"4x2 brick mould","2018-01-05 07:40:00",0
1360,"3x2 brick mould","2018-01-05 07:40:00",1
1361,"4x2 brick mould","2018-01-05 07:45:00",1
1362,"3x2 brick mould","2018-01-05 07:55:00",0
1363,"3x2 brick mould","2018-01-05 08:00:00",1
1364,"2x2 brick mould","2018-01-05 08:10:00",0
1365,"4x2 brick mould","2018-01-05 08:20:00",0
1366,"2x2 brick mould","2018-01-05 08:20:00",1
1367,"3x2 brick mould","2018-01-05 08:25:00",0
1368,"4x2 brick mould","2018-01-05 08:30:00",1
1369,"2x2 brick mould","2018-01-05 08:30:00",0
1370,"3x2 brick mould","2018-01-05 08:30:00",1
1371,"2x2 brick mould","2018-01-05 08:35:00",1
1372,"4x2 brick mould","2018-01-05 08:45:00",0
1373,"3x2 brick mould","2018-01-05 08:45:00",0
1374,"4x2 brick mould","2018-01-05 08:50:00",1
1375,"2x2 brick mould","2018-01-05 08:50:00",0
1376,"3x2 brick mould","2018-01-05 08:50:00",1
1377,"4x2 brick mould","2018-01-05 08:55:00",0
1378,"2x2 brick mould","2018-01-05 08:55:00",1
1379,"4x2 brick mould","2018-01-05 09:05:00",1
1380,"2x2 brick mould","2018-01-05 09:05:00",0
1381,"3x2 brick mould","2018-01-05 09:05:00",0
1382,"2x2 brick mould","2018-01-05 09:10:00",1
1383,"3x2 brick mould","2018-01-05 09:10:00",1
1384,"2x2 brick mould","2018-01-05 09:15:00",0
1385,"3x2 brick mould","2018-01-05 09:15:00",0
1386,"3x2 brick mould","2018-01-05 09:20:00",1
1387,"2x2 brick mould","2018-01-05 09:25:00",1
1388,"4x2 brick mould","2018-01-05 09:30:00",0
1389,"4x2 brick mould","2018-01-05 09:35:00",1
1390,"2x2 brick mould","2018-01-05 09:50:00",0
1391,"2x2 brick mould","2018-01-05 09:55:00",1
1392,"3x2 brick mould","2018-01-05 09:55:00",0
1393,"3x2 brick mould","2018-01-05 10:00:00",1
1394,"2x2 brick mould","2018-01-05 10:05:00",0
1395,"4x2 brick mould","2018-01-05 10:10:00",0
1396,"4x2 brick mould","2018-01-05 10:15:00",1
1397,"2x2 brick mould","2018-01-05 10:15:00",1
1398,"3x2 brick mould","2018-01-05 10:40:00",0
1399,"2x2 brick mould","2018-01-05 10:45:00",0
1400,"3x2 brick mould","2018-01-05 10:45:00",1
1401,"2x2 brick mould","2018-01-05 10:50:00",1
1402,"3x2 brick mould","2018-01-05 10:55:00",0
1403,"3x2 brick mould","2018-01-05 11:00:00",1
1404,"4x2 brick mould","2018-01-05 11:05:00",0
1405,"2x2 brick mould","2018-01-05 11:10:00",0
1406,"4x2 brick mould","2018-01-05 11:15:00",1
1407,"2x2 brick mould","2018-01-05 11:15:00",1
1408,"3x2 brick mould","2018-01-05 11:30:00",0
1409,"3x2 brick mould","2018-01-05 11:35:00",1
1410,"2x2 brick mould","2018-01-05 11:40:00",0
1411,"2x2 brick mould","2018-01-05 11:50:00",1
1412,"2x2 brick mould","2018-01-05 11:55:00",0
1413,"4x2 brick mould","2018-01-05 12:00:00",0
1414,"2x2 brick mould","2018-01-05 12:00:00",1
1415,"4x2 brick mould","2018-01-05 12:05:00",1
1416,"4x2 brick mould","2018-01-05 12:10:00",0
1417,"4x2 brick mould","2018-01-05 12:20:00",1
1418,"2x2 brick mould","2018-01-05 12:20:00",0
1419,"3x2 brick mould","2018-01-05 12:20:00",0
1420,"3x2 brick mould","2018-01-05 12:30:00",1
1421,"3x2 brick mould","2018-01-05 12:35:00",0
1422,"4x2 brick mould","2018-01-05 12:40:00",0
1423,"2x2 brick mould","2018-01-05 12:40:00",1
1424,"4x2 brick mould","2018-01-05 12:45:00",1
1425,"3x2 brick mould","2018-01-05 12:45:00",1
1426,"3x2 brick mould","2018-01-05 12:50:00",0
1427,"2x2 brick mould","2018-01-05 12:55:00",0
1428,"3x2 brick mould","2018-01-05 12:55:00",1
1429,"2x2 brick mould","2018-01-05 13:05:00",1
1430,"3x2 brick mould","2018-01-05 13:15:00",0
1431,"3x2 brick mould","2018-01-05 13:20:00",1
1432,"4x2 brick mould","2018-01-05 13:25:00",0
1433,"4x2 brick mould","2018-01-05 13:30:00",1
1434,"2x2 brick mould","2018-01-05 13:30:00",0
1435,"2x2 brick mould","2018-01-05 13:35:00",1
1436,"3x2 brick mould","2018-01-05 13:35:00",0
1437,"4x2 brick mould","2018-01-05 13:40:00",0
1438,"3x2 brick mould","2018-01-05 13:40:00",1
1439,"4x2 brick mould","2018-01-05 13:45:00",1
1440,"3x2 brick mould","2018-01-05 13:45:00",0
1441,"2x2 brick mould","2018-01-05 13:55:00",0
1442,"3x2 brick mould","2018-01-05 13:55:00",1
1443,"2x2 brick mould","2018-01-05 14:00:00",1
1444,"3x2 brick mould","2018-01-05 14:00:00",0
1445,"4x2 brick mould","2018-01-05 14:05:00",0
1446,"3x2 brick mould","2018-01-05 14:05:00",1
1447,"4x2 brick mould","2018-01-05 14:10:00",1
1448,"4x2 brick mould","2018-01-05 14:15:00",0
1449,"2x2 brick mould","2018-01-05 14:15:00",0
1450,"4x2 brick mould","2018-01-05 14:20:00",1
1451,"2x2 brick mould","2018-01-05 14:20:00",1
1452,"3x2 brick mould","2018-01-05 14:25:00",0
1453,"3x2 brick mould","2018-01-05 14:35:00",1
1454,"2x2 brick mould","2018-01-05 14:40:00",0
1455,"2x2 brick mould","2018-01-05 14:50:00",1
1456,"3x2 brick mould","2018-01-05 14:50:00",0
1457,"2x2 brick mould","2018-01-05 15:05:00",0
1458,"3x2 brick mould","2018-01-05 15:05:00",1
1459,"4x2 brick mould","2018-01-05 15:10:00",0
1460,"2x2 brick mould","2018-01-05 15:10:00",1
1461,"4x2 brick mould","2018-01-05 15:15:00",1
1462,"2x2 brick mould","2018-01-05 15:15:00",0
1463,"3x2 brick mould","2018-01-05 15:20:00",0
1464,"2x2 brick mould","2018-01-05 15:25:00",1
1465,"3x2 brick mould","2018-01-05 15:30:00",1
1466,"2x2 brick mould","2018-01-05 15:35:00",0
1467,"3x2 brick mould","2018-01-05 15:35:00",0
1468,"3x2 brick mould","2018-01-05 15:40:00",1
1469,"4x2 brick mould","2018-01-05 15:50:00",0
1470,"3x2 brick mould","2018-01-05 15:50:00",0
1471,"4x2 brick mould","2018-01-05 15:55:00",1
1472,"2x2 brick mould","2018-01-05 16:00:00",1
1473,"3x2 brick mould","2018-01-05 16:00:00",1
1474,"2x2 brick mould","2018-01-05 16:10:00",0
1475,"4x2 brick mould","2018-01-05 16:15:00",0
1476,"2x2 brick mould","2018-01-05 16:15:00",1
1477,"2x2 brick mould","2018-01-05 16:20:00",0
1478,"4x2 brick mould","2018-01-05 16:25:00",1
1479,"2x2 brick mould","2018-01-05 16:25:00",1
1480,"4x2 brick mould","2018-01-05 16:30:00",0
1481,"4x2 brick mould","2018-01-05 16:35:00",1
1482,"2x2 brick mould","2018-01-05 16:35:00",0
1483,"4x2 brick mould","2018-01-05 16:40:00",0
1484,"2x2 brick mould","2018-01-05 16:40:00",1
1485,"3x2 brick mould","2018-01-05 16:40:00",0
1486,"4x2 brick mould","2018-01-05 16:45:00",1
1487,"3x2 brick mould","2018-01-05 16:45:00",1
1488,"4x2 brick mould","2018-01-05 16:50:00",0
1489,"3x2 brick mould","2018-01-05 16:55:00",0
1490,"2x2 brick mould","2018-01-05 17:00:00",0
1491,"3x2 brick mould","2018-01-05 17:00:00",1
1492,"4x2 brick mould","2018-01-05 17:05:00",1
1493,"2x2 brick mould","2018-01-05 17:05:00",1
1494,"4x2 brick mould","2018-01-05 17:20:00",0
1495,"4x2 brick mould","2018-01-05 17:25:00",1
1496,"3x2 brick mould","2018-01-05 17:25:00",0
1497,"4x2 brick mould","2018-01-05 17:30:00",0
1498,"3x2 brick mould","2018-01-05 17:30:00",1
1499,"4x2 brick mould","2018-01-05 17:35:00",1
1500,"3x2 brick mould","2018-01-05 17:40:00",0
1501,"2x2 brick mould","2018-01-05 17:45:00",0
1502,"3x2 brick mould","2018-01-05 17:45:00",1
1503,"2x2 brick mould","2018-01-05 17:50:00",1
1504,"3x2 brick mould","2018-01-05 17:50:00",0
1505,"3x2 brick mould","2018-01-05 17:55:00",1
1506,"2x2 brick mould","2018-01-05 18:05:00",0
1507,"2x2 brick mould","2018-01-05 18:10:00",1
1508,"4x2 brick mould","2018-01-05 18:20:00",0
1509,"4x2 brick mould","2018-01-05 18:25:00",1
1510,"4x2 brick mould","2018-01-05 18:40:00",0
1511,"2x2 brick mould","2018-01-05 18:40:00",0
1512,"3x2 brick mould","2018-01-05 18:40:00",0
1513,"4x2 brick mould","2018-01-05 18:45:00",1
1514,"2x2 brick mould","2018-01-05 18:45:00",1
1515,"3x2 brick mould","2018-01-05 18:45:00",1
1516,"3x2 brick mould","2018-01-05 18:55:00",0
1517,"2x2 brick mould","2018-01-05 19:05:00",0
1518,"3x2 brick mould","2018-01-05 19:05:00",1
1519,"2x2 brick mould","2018-01-05 19:10:00",1
1520,"3x2 brick mould","2018-01-05 19:15:00",0
1521,"3x2 brick mould","2018-01-05 19:20:00",1
1522,"3x2 brick mould","2018-01-05 19:25:00",0
1523,"2x2 brick mould","2018-01-05 19:30:00",0
1524,"3x2 brick mould","2018-01-05 19:30:00",1
1525,"2x2 brick mould","2018-01-05 19:35:00",1
1526,"3x2 brick mould","2018-01-05 19:40:00",0
1527,"3x2 brick mould","2018-01-05 19:45:00",1
1528,"2x2 brick mould","2018-01-05 19:50:00",0
1529,"2x2 brick mould","2018-01-05 19:55:00",1
1530,"4x2 brick mould","2018-01-05 20:00:00",0
1531,"4x2 brick mould","2018-01-05 20:05:00",1
1532,"3x2 brick mould","2018-01-05 20:05:00",0
